ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,richFactor
MF,GO:0030594,neurotransmitter receptor activity,14/1196,97/18737,0.144329896907216,2.26112815915595,3.2516140429332,0.00334303115674456,0.0621675217033075,0.0545441925574113,CHRNA10/CHRNA6/GABRA1/GABRA4/GABRB1/GABRD/GABRE/GLRA1/GPR158/GRIK2/GRM1/HTR4/HTR7/KCTD16,14,1.44329896907216
MF,GO:0005200,structural constituent of cytoskeleton,14/1196,113/18737,0.123893805309735,1.94096841980643,2.61971859531082,0.0128033285465965,0.137117918039084,0.120303752179287,ACTBL2/ACTN2/ANK3/DES/EPB41L3/HIP1/HLA-DRB1/INA/PLEC/SPTBN1/TUBA4A/TUBB3/TUBB4A/VIM,14,1.23893805309735
MF,GO:0008009,chemokine activity,13/1196,49/18737,0.26530612244898,4.15638864241349,5.77675506374547,8.27789527290317e-06,0.000790253477543519,0.000693348177107796,CCL13/CCL2/CCL20/CCL23/CCL24/CCL5/CXCL1/CXCL10/CXCL12/CXCL16/CXCL5/CXCL6/CXCL8,13,2.6530612244898
MF,GO:0004896,cytokine receptor activity,13/1196,97/18737,0.134020618556701,2.09961900493052,2.83518893171124,0.00860173246179098,0.110588321323779,0.0970273629640954,ACKR3/CCR4/CCR5/CD74/F3/FLT3/GPR17/GPR35/IL17RA/IL17RC/IL23R/IL5RA/IL7R,13,1.34020618556701
MF,GO:0005253,monoatomic anion channel activity,13/1196,102/18737,0.127450980392157,1.99669650468883,2.63557377190786,0.0128961183980553,0.137117918039084,0.120303752179287,ANO5/ANO6/BSND/CLIC5/GABRA1/GABRA4/GABRB1/GABRD/GABRE/GLRA1/MCOLN3/P2RX5/SLC26A11,13,1.27450980392157
MF,GO:0001786,phosphatidylserine binding,12/1196,56/18737,0.214285714285714,3.35708313425705,4.61259908001417,0.000175734582835964,0.00653597467701449,0.0057344969135946,ANXA13/ANXA2P2/ANXA4/ANXA8/ANXA8L1/AXL/CAVIN2/GSDMD/JPH2/OSBPL10/RPE65/THBS1,12,2.14285714285714
MF,GO:0015026,coreceptor activity,12/1196,61/18737,0.19672131147541,3.08191238554745,4.25267592081718,0.000408166968448588,0.0140267198864261,0.0123066850579213,ACKR3/CCR5/CD86/CD8A/FCRL1/IL17RC/LRP4/NGFR/NRP1/PTK7/RAMP3/TGFBR3,12,1.9672131147541
MF,GO:0016782,transferase activity, transferring sulphur-containing groups,12/1196,71/18737,0.169014084507042,2.64784021856894,3.6324153011955,0.00166644116199139,0.0366238319010381,0.0321328128364847,ACSM3/CHST13/CHST15/CHST2/CHST4/HS3ST3A1/HS6ST3/NDST1/NDST3/SULT1B1/SULT1E1/WSCD1,12,1.69014084507042
MF,GO:0072341,modified amino acid binding,12/1196,88/18737,0.136363636363636,2.13632563089085,2.78992943377617,0.00991867658653229,0.118411855051565,0.103891531237752,ANXA13/ANXA2P2/ANXA4/ANXA8/ANXA8L1/AXL/CAVIN2/GSDMD/JPH2/OSBPL10/RPE65/THBS1,12,1.36363636363636
MF,GO:0005544,calcium-dependent phospholipid binding,11/1196,53/18737,0.207547169811321,3.25151448223639,4.28602406023982,0.000435161940633695,0.0140267198864261,0.0123066850579213,ANXA13/ANXA2P2/ANXA4/ANXA8/ANXA8L1/C2CD5/CPNE5/CPNE8/DOC2A/DYSF/SYT11,11,2.07547169811321
MF,GO:0008146,sulfotransferase activity,11/1196,53/18737,0.207547169811321,3.25151448223639,4.28602406023982,0.000435161940633695,0.0140267198864261,0.0123066850579213,CHST13/CHST15/CHST2/CHST4/HS3ST3A1/HS6ST3/NDST1/NDST3/SULT1B1/SULT1E1/WSCD1,11,2.07547169811321
MF,GO:0005254,chloride channel activity,11/1196,82/18737,0.134146341463415,2.10158862876254,2.61039120861731,0.0148573361406332,0.148113856164869,0.129951306883889,ANO5/ANO6/BSND/CLIC5/GABRA1/GABRA4/GABRB1/GABRD/GABRE/GLRA1/SLC26A11,11,1.34146341463415
MF,GO:0038024,cargo receptor activity,10/1196,65/18737,0.153846153846154,2.41021353228711,2.97387692552312,0.0078182692187966,0.106482624430652,0.0934251295826547,ACKR3/CD163/CD36/CXCL16/ITGAM/ITGB2/LGALS3BP/LRP1/MARCO/MEGF10,10,1.53846153846154
MF,GO:0098960,postsynaptic neurotransmitter receptor activity,10/1196,69/18737,0.144927536231884,2.27049100867626,2.76073104842075,0.0118135183789246,0.132833398516513,0.116544624399183,CHRNA10/CHRNA6/GABRA1/GABRA4/GABRB1/GABRD/GLRA1/GRIK2/GRM1/KCTD16,10,1.44927536231884
MF,GO:0005230,extracellular ligand-gated monoatomic ion channel activity,10/1196,73/18737,0.136986301369863,2.14608054244743,2.56183444683863,0.0171851355861737,0.167858849614444,0.147275058824625,CHRNA10/CHRNA6/GABRA1/GABRA4/GABRB1/GABRD/GABRE/GLRA1/GRIK2/P2RX5,10,1.36986301369863
MF,GO:0004860,protein kinase inhibitor activity,10/1196,77/18737,0.12987012987013,2.03459583894366,2.37540203762105,0.0241750345783432,0.194810486977149,0.170921735703023,CAV1/HEXIM2/INKA2/PARVA/PKIA/PRKCH/SPRED1/TESC/TRIB1/TRIB2,10,1.2987012987013
MF,GO:0015370,solute:sodium symporter activity,10/1196,79/18737,0.126582278481013,1.98308708352737,2.28638754560765,0.0283486305608435,0.209848020998461,0.184115283214238,SLC10A6/SLC12A1/SLC28A1/SLC38A1/SLC38A2/SLC38A4/SLC4A4/SLC4A8/SLC4A9/SLC6A12,10,1.26582278481013
MF,GO:0019210,kinase inhibitor activity,10/1196,82/18737,0.121951219512195,1.91053511705686,2.15765922291024,0.0355312031527421,0.238601898949317,0.209343199861916,CAV1/HEXIM2/INKA2/PARVA/PKIA/PRKCH/SPRED1/TESC/TRIB1/TRIB2,10,1.21951219512195
MF,GO:0005245,voltage-gated calcium channel activity,9/1196,43/18737,0.209302325581395,3.27901143346037,3.90666765651399,0.00133721578379137,0.0315387234860063,0.0276712688507278,CACNA1A/CACNA1B/CACNA1E/CACNA1H/CACNA2D1/CACNG5/CALHM1/OPRM1/RYR1,9,2.09302325581395
MF,GO:0030020,extracellular matrix structural constituent conferring tensile strength,9/1196,45/18737,0.2,3.13327759197324,3.74112825099106,0.00187365631289529,0.0385494820121223,0.0338223289629027,COL13A1/COL15A1/COL22A1/COL4A1/COL4A5/COL5A1/COL7A1/COL9A1/COL9A2,9,2
MF,GO:0099529,neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential,9/1196,56/18737,0.160714285714286,2.51781235069279,2.97022186052272,0.00855500311970044,0.110588321323779,0.0970273629640954,CHRNA10/CHRNA6/GABRA1/GABRA4/GABRB1/GABRD/GLRA1/GRIK2/KCTD16,9,1.60714285714286
MF,GO:0022824,transmitter-gated monoatomic ion channel activity,9/1196,63/18737,0.142857142857143,2.23805542283803,2.57020958388003,0.0179905738469718,0.172078899871633,0.150977622921174,CHRNA10/CHRNA6/GABRA1/GABRA4/GABRB1/GABRD/GABRE/GLRA1/GRIK2,9,1.42857142857143
MF,GO:0022835,transmitter-gated channel activity,9/1196,63/18737,0.142857142857143,2.23805542283803,2.57020958388003,0.0179905738469718,0.172078899871633,0.150977622921174,CHRNA10/CHRNA6/GABRA1/GABRA4/GABRB1/GABRD/GABRE/GLRA1/GRIK2,9,1.42857142857143
MF,GO:0008235,metalloexopeptidase activity,9/1196,67/18737,0.134328358208955,2.10444017371337,2.36474487212623,0.0259550727999865,0.204053295915341,0.17903113972434,AGBL2/AGBL4/CPE/CPXM1/FOLH1/MMP15/PEPD/TRHDE/ZMPSTE24,9,1.34328358208955
MF,GO:0098631,cell adhesion mediator activity,9/1196,69/18737,0.130434782608696,2.04344190780864,2.26736155741242,0.0307532361106234,0.213945174956639,0.187710021243184,CNTN1/CNTN4/CNTN5/DSG2/ITGA1/KRT18/LRRC4C/MADCAM1/NTNG1,9,1.30434782608696
MF,GO:0043495,protein-membrane adaptor activity,8/1196,45/18737,0.177777777777778,2.78513563730955,3.13059181314152,0.00700448501688823,0.10109458225867,0.0886977992712005,CD53/EPB41L3/HRAS/KRAS/NHERF4/RAPSN/SYNE1/SYNE2,8,1.77777777777778
MF,GO:0099095,ligand-gated monoatomic anion channel activity,8/1196,46/18737,0.173913043478261,2.72458921041152,3.05791328839369,0.00801600726265273,0.106941642454472,0.0938278602496101,ANO5/ANO6/GABRA1/GABRA4/GABRB1/GABRE/GLRA1/P2RX5,8,1.73913043478261
MF,GO:0048020,CCR chemokine receptor binding,8/1196,51/18737,0.156862745098039,2.45747262115549,2.72147391131668,0.0147859060286267,0.148113856164869,0.129951306883889,CCL13/CCL2/CCL20/CCL23/CCL24/CCL5/DEFB1/NES,8,1.56862745098039
MF,GO:1904315,transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential,8/1196,53/18737,0.150943396226415,2.36473780526283,2.597939793603,0.0184090387609288,0.172830490114739,0.151637048965852,CHRNA10/CHRNA6/GABRA1/GABRA4/GABRB1/GABRD/GLRA1/GRIK2,8,1.50943396226415
MF,GO:0015459,potassium channel regulator activity,8/1196,59/18737,0.135593220338983,2.12425599455813,2.25841051201447,0.0330137711443894,0.22481913166637,0.197250552575077,ABCC9/AMIGO1/CAV1/DPP10/KCNIP3/KCNMB4/KCNS3/LRRC52,8,1.35593220338983
MF,GO:0005044,scavenger receptor activity,7/1196,27/18737,0.259259259259259,4.06165613774309,4.15698306396414,0.0012153492358815,0.0306627705513322,0.0269027301631457,ACKR3/CD163/CD36/CXCL16/LGALS3BP/LRP1/MEGF10,7,2.59259259259259
MF,GO:0033612,receptor serine/threonine kinase binding,7/1196,31/18737,0.225806451612903,3.5375714748085,3.69220256802409,0.00287779108525614,0.0552450808404073,0.048470620102725,BMP4/CRIPTO/GPR17/MAGI2/NEO1/NODAL/RSPO2,7,2.25806451612903
MF,GO:0098918,structural constituent of synapse,7/1196,31/18737,0.225806451612903,3.5375714748085,3.69220256802409,0.00287779108525614,0.0552450808404073,0.048470620102725,ACTBL2/ACTN2/INA/PPFIA2/RAPSN/RIMS1/RIMS3,7,2.25806451612903
MF,GO:0043394,proteoglycan binding,7/1196,37/18737,0.189189189189189,2.96391123565037,3.12232975610177,0.00807315398053406,0.106941642454472,0.0938278602496101,ADA2/COL5A1/FGF20/LRP1/PLA2G2D/THBS1/TNC,7,1.89189189189189
MF,GO:0005272,sodium channel activity,7/1196,48/18737,0.145833333333333,2.28468157748049,2.3270190434652,0.0315463426042196,0.216784079101642,0.190200803087055,CNGA1/GRIK2/KCNK1/MCOLN3/PKD2L1/SHROOM2/TRPM5,7,1.45833333333333
MF,GO:0004875,complement receptor activity,6/1196,12/18737,0.5,7.83319397993311,6.18273046395545,4.41858461507614e-05,0.00213638566138931,0.0018744101051323,C3AR1/C5AR1/CR1/CR2/FPR1/FPR2,6,5
MF,GO:0045236,CXCR chemokine receptor binding,6/1196,18/18737,0.333333333333333,5.22212931995541,4.67954163914383,0.000636667612724612,0.0171015994862417,0.0150045057267847,CXCL1/CXCL10/CXCL12/CXCL5/CXCL6/CXCL8,6,3.33333333333333
MF,GO:0005227,calcium-activated cation channel activity,6/1196,25/18737,0.24,3.75993311036789,3.60566447491101,0.00413538337225495,0.0666485953495089,0.0584757718953945,ANO6/CALHM1/KCNMB4/KCNN1/PKD2L1/TRPM5,6,2.4
MF,GO:0070696,transmembrane receptor protein serine/threonine kinase binding,6/1196,25/18737,0.24,3.75993311036789,3.60566447491101,0.00413538337225495,0.0666485953495089,0.0584757718953945,BMP4/CRIPTO/MAGI2/NEO1/NODAL/RSPO2,6,2.4
MF,GO:0022839,monoatomic ion-gated channel activity,6/1196,29/18737,0.206896551724138,3.24132164686887,3.15403391066023,0.00892025756282813,0.110588321323779,0.0970273629640954,ANO6/CALHM1/KCNMB4/KCNN1/PKD2L1/TRPM5,6,2.06896551724138
MF,GO:0043325,phosphatidylinositol-3,4-bisphosphate binding,6/1196,29/18737,0.206896551724138,3.24132164686887,3.15403391066023,0.00892025756282813,0.110588321323779,0.0970273629640954,ANXA8/ARAP3/HIP1/NCF1/OBSCN/TTPA,6,2.06896551724138
MF,GO:0004181,metallocarboxypeptidase activity,6/1196,30/18737,0.2,3.13327759197324,3.05339352423914,0.0105613682280034,0.123046302126256,0.107957676496775,AGBL2/AGBL4/CPE/CPXM1/FOLH1/PEPD,6,2
MF,GO:0005452,solute:inorganic anion antiporter activity,6/1196,31/18737,0.193548387096774,3.03220412126443,2.9568858847012,0.0124054267422627,0.137117918039084,0.120303752179287,SLC26A11/SLC26A4/SLC4A3/SLC4A4/SLC4A8/SLC4A9,6,1.93548387096774
MF,GO:0015106,bicarbonate transmembrane transporter activity,6/1196,32/18737,0.1875,2.93744774247492,2.86419765408997,0.0144642404445893,0.147230742209662,0.129176485300155,SLC26A11/SLC26A4/SLC4A3/SLC4A4/SLC4A8/SLC4A9,6,1.875
MF,GO:0023023,MHC protein complex binding,6/1196,37/18737,0.162162162162162,2.54049534484317,2.44916082103234,0.028351126506019,0.209848020998461,0.184115283214238,CD74/CD8A/HLA-DQB1/HLA-DRB1/HLA-DRB5/LILRB2,6,1.62162162162162
MF,GO:0042056,chemoattractant activity,6/1196,42/18737,0.142857142857143,2.23805542283803,2.09738835122805,0.0489900337953438,0.294244488696257,0.258162584106225,BMP4/CCL5/CXCL10/FGF10/HGF/VEGFC,6,1.42857142857143
MF,GO:0140829,bicarbonate:monoatomic anion antiporter activity,5/1196,12/18737,0.416666666666667,6.52766164994426,5.00147400731088,0.00056988241400998,0.0164692844298013,0.0144497286784083,SLC26A11/SLC26A4/SLC4A3/SLC4A8/SLC4A9,5,4.16666666666667
MF,GO:0140900,chloride:bicarbonate antiporter activity,5/1196,12/18737,0.416666666666667,6.52766164994426,5.00147400731088,0.00056988241400998,0.0164692844298013,0.0144497286784083,SLC26A11/SLC26A4/SLC4A3/SLC4A8/SLC4A9,5,4.16666666666667
MF,GO:0004953,icosanoid receptor activity,5/1196,15/18737,0.333333333333333,5.22212931995541,4.2714752540228,0.00183920608472132,0.0385494820121223,0.0338223289629027,LTB4R2/PTGER2/PTGER4/PTGFR/PTGIR,5,3.33333333333333
MF,GO:0004890,GABA-A receptor activity,5/1196,19/18737,0.263157894736842,4.12273367364901,3.55597648061805,0.00575246388043952,0.0855789626520772,0.075084791702579,GABRA1/GABRA4/GABRB1/GABRD/GABRE,5,2.63157894736842
MF,GO:0016917,GABA receptor activity,5/1196,22/18737,0.227272727272727,3.56054271815141,3.137800333065,0.0111116353221804,0.127916087577958,0.11223030162503,GABRA1/GABRA4/GABRB1/GABRD/GABRE,5,2.27272727272727
MF,GO:0031681,G-protein beta-subunit binding,5/1196,23/18737,0.217391304347826,3.4057365130144,3.01443219544581,0.0134677072449258,0.140035192535949,0.122863294164235,F2R/GNG13/GNG2/OPRM1/RASD2,5,2.17391304347826
MF,GO:0099186,structural constituent of postsynapse,5/1196,23/18737,0.217391304347826,3.4057365130144,3.01443219544581,0.0134677072449258,0.140035192535949,0.122863294164235,ACTBL2/ACTN2/INA/PPFIA2/RAPSN,5,2.17391304347826
MF,GO:0016702,oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen,5/1196,24/18737,0.208333333333333,3.26383082497213,2.89770877254714,0.0161382812338678,0.159242019930104,0.139714872980638,ALOX15/ALOX5AP/BCO1/PTGS2/RPE65,5,2.08333333333333
MF,GO:0016701,oxidoreductase activity, acting on single donors with incorporation of molecular oxygen,5/1196,25/18737,0.2,3.13327759197324,2.7869817567703,0.019139005699271,0.17795594722303,0.156133993862474,ALOX15/ALOX5AP/BCO1/PTGS2/RPE65,5,2
MF,GO:0001637,G protein-coupled chemoattractant receptor activity,5/1196,26/18737,0.192307692307692,3.01276691535889,2.68168963967946,0.0224839239945291,0.18270550002277,0.16030112993888,ACKR3/CCR4/CCR5/GPR17/GPR35,5,1.92307692307692
MF,GO:0001848,complement binding,5/1196,26/18737,0.192307692307692,3.01276691535889,2.68168963967946,0.0224839239945291,0.18270550002277,0.16030112993888,CR1/CR2/ITGAM/ITGB2/MEGF10,5,1.92307692307692
MF,GO:0004435,phosphatidylinositol phospholipase C activity,5/1196,26/18737,0.192307692307692,3.01276691535889,2.68168963967946,0.0224839239945291,0.18270550002277,0.16030112993888,BDKRB2/CCL5/CCR5/PLCB4/PLCH1,5,1.92307692307692
MF,GO:0004950,chemokine receptor activity,5/1196,26/18737,0.192307692307692,3.01276691535889,2.68168963967946,0.0224839239945291,0.18270550002277,0.16030112993888,ACKR3/CCR4/CCR5/GPR17/GPR35,5,1.92307692307692
MF,GO:0008143,poly(A) binding,5/1196,26/18737,0.192307692307692,3.01276691535889,2.68168963967946,0.0224839239945291,0.18270550002277,0.16030112993888,ELAVL4/KHDRBS2/PABPC4/RBMS2/RBMS3,5,1.92307692307692
MF,GO:0015271,outward rectifier potassium channel activity,5/1196,27/18737,0.185185185185185,2.90118295553078,2.58134323126979,0.0261853859003986,0.204203775529721,0.179163166686937,KCNA2/KCNA3/KCND2/KCND3/KCNK1,5,1.85185185185185
MF,GO:0005242,inward rectifier potassium channel activity,5/1196,28/18737,0.178571428571429,2.79756927854754,2.48551403448196,0.0302539834894141,0.211997116190315,0.186000844336139,ABCC9/KCNH6/KCNJ3/KCNK1/KCNN1,5,1.78571428571429
MF,GO:0045499,chemorepellent activity,5/1196,28/18737,0.178571428571429,2.79756927854754,2.48551403448196,0.0302539834894141,0.211997116190315,0.186000844336139,EFNA5/EPHA7/FLRT2/NRG3/SEMA5B,5,1.78571428571429
MF,GO:0004629,phospholipase C activity,5/1196,29/18737,0.172413793103448,2.70110137239073,2.39382483165073,0.0346985097241195,0.234639572749815,0.205866756257934,BDKRB2/CCL5/CCR5/PLCB4/PLCH1,5,1.72413793103448
MF,GO:0005217,intracellularly ligand-gated monoatomic ion channel activity,5/1196,30/18737,0.166666666666667,2.6110646599777,2.30594200136714,0.0395259380233428,0.255838774960177,0.224466393749417,CNGA1/ITPR2/MCOLN2/MCOLN3/RYR1,5,1.66666666666667
MF,GO:0099604,ligand-gated calcium channel activity,5/1196,30/18737,0.166666666666667,2.6110646599777,2.30594200136714,0.0395259380233428,0.255838774960177,0.224466393749417,GRIK2/ITPR2/MCOLN2/MCOLN3/RYR1,5,1.66666666666667
MF,GO:0004955,prostaglandin receptor activity,4/1196,10/18737,0.4,6.26655518394649,4.34980099554959,0.00254060974108797,0.0511827004090014,0.0449063914762479,PTGER2/PTGER4/PTGFR/PTGIR,4,4
MF,GO:0004954,prostanoid receptor activity,4/1196,11/18737,0.363636363636364,5.69686834904226,4.06873190771866,0.00379190549176569,0.0634028978198481,0.0556280799464405,PTGER2/PTGER4/PTGFR/PTGIR,4,3.63636363636364
MF,GO:0008046,axon guidance receptor activity,4/1196,11/18737,0.363636363636364,5.69686834904226,4.06873190771866,0.00379190549176569,0.0634028978198481,0.0556280799464405,EPHA7/EPHB1/L1CAM/PTK7,4,3.63636363636364
MF,GO:0050786,RAGE receptor binding,4/1196,11/18737,0.363636363636364,5.69686834904226,4.06873190771866,0.00379190549176569,0.0634028978198481,0.0556280799464405,FPR1/S100A12/S100A8/S100A9,4,3.63636363636364
MF,GO:0099528,G protein-coupled neurotransmitter receptor activity,4/1196,11/18737,0.363636363636364,5.69686834904226,4.06873190771866,0.00379190549176569,0.0634028978198481,0.0556280799464405,GABRB1/GPR158/GRM1/KCTD16,4,3.63636363636364
MF,GO:0070679,inositol 1,4,5 trisphosphate binding,4/1196,12/18737,0.333333333333333,5.22212931995541,3.8202175506663,0.00540291703064354,0.0816346995098797,0.0716241961628074,ITPR2/TRPC1/TRPC6/TRPC7,4,3.33333333333333
MF,GO:0005035,death receptor activity,4/1196,13/18737,0.307692307692308,4.82042706457422,3.59799973778934,0.00741419359930541,0.103906162471425,0.0911646077961886,NGFR/TNFRSF11A/TNFRSF14/TNFRSF25,4,3.07692307692308
MF,GO:0008191,metalloendopeptidase inhibitor activity,4/1196,14/18737,0.285714285714286,4.47611084567606,3.39740068732793,0.00986239970068942,0.118411855051565,0.103891531237752,SPOCK1/SPOCK2/TIMP3/TIMP4,4,2.85714285714286
MF,GO:0008331,high voltage-gated calcium channel activity,4/1196,14/18737,0.285714285714286,4.47611084567606,3.39740068732793,0.00986239970068942,0.118411855051565,0.103891531237752,CACNA1A/CACNA1B/CACNA1E/CACNA1H,4,2.85714285714286
MF,GO:0034483,heparan sulfate sulfotransferase activity,4/1196,15/18737,0.266666666666667,4.17770345596433,3.21484271280391,0.0127799246519506,0.137117918039084,0.120303752179287,HS3ST3A1/HS6ST3/NDST1/NDST3,4,2.66666666666667
MF,GO:0015278,intracellularly gated calcium channel activity,4/1196,17/18737,0.235294117647059,3.68620893173323,2.89326478902907,0.0201297673109266,0.181920420464169,0.159612321225842,ITPR2/MCOLN2/MCOLN3/RYR1,4,2.35294117647059
MF,GO:0031489,myosin V binding,4/1196,17/18737,0.235294117647059,3.68620893173323,2.89326478902907,0.0201297673109266,0.181920420464169,0.159612321225842,RAB27B/RAB3B/RAB3C/RAB6B,4,2.35294117647059
MF,GO:0022851,GABA-gated chloride ion channel activity,4/1196,18/18737,0.222222222222222,3.48141954663694,2.75024879929438,0.0246038746699772,0.195015957425147,0.171102010215717,GABRA1/GABRA4/GABRB1/GABRE,4,2.22222222222222
MF,GO:1901611,phosphatidylglycerol binding,4/1196,18/18737,0.222222222222222,3.48141954663694,2.75024879929438,0.0246038746699772,0.195015957425147,0.171102010215717,ANXA13/GSDMD/IRGM/RPE65,4,2.22222222222222
MF,GO:0004653,polypeptide N-acetylgalactosaminyltransferase activity,4/1196,19/18737,0.210526315789474,3.2981869389192,2.61703352156532,0.0296309175471872,0.21068453873625,0.184849222469295,GALNT14/GALNT16/GALNT18/GALNTL6,4,2.10526315789474
MF,GO:0030506,ankyrin binding,4/1196,19/18737,0.210526315789474,3.2981869389192,2.61703352156532,0.0296309175471872,0.21068453873625,0.184849222469295,OBSCN/PLEC/SLC8A1/SPTBN1,4,2.10526315789474
MF,GO:0001846,opsonin binding,4/1196,21/18737,0.19047619047619,2.98407389711738,2.37540587903387,0.0413774204280088,0.263236615486082,0.230957069702043,CR1/ITGAM/ITGB2/MEGF10,4,1.9047619047619
MF,GO:0016500,protein-hormone receptor activity,4/1196,21/18737,0.19047619047619,2.98407389711738,2.37540587903387,0.0413774204280088,0.263236615486082,0.230957069702043,GPR173/INSRR/MCHR1/RXFP2,4,1.9047619047619
MF,GO:0005031,tumor necrosis factor receptor activity,3/1196,10/18737,0.3,4.69991638795987,3.05586848056875,0.022182701545733,0.18270550002277,0.16030112993888,TNFRSF11A/TNFRSF14/TNFRSF25,3,3
MF,GO:0015279,store-operated calcium channel activity,3/1196,10/18737,0.3,4.69991638795987,3.05586848056875,0.022182701545733,0.18270550002277,0.16030112993888,TRPC1/TRPC6/TRPC7,3,3
MF,GO:0031434,mitogen-activated protein kinase kinase binding,3/1196,10/18737,0.3,4.69991638795987,3.05586848056875,0.022182701545733,0.18270550002277,0.16030112993888,KSR2/TRIB1/TRIB2,3,3
MF,GO:0043121,neurotrophin binding,3/1196,10/18737,0.3,4.69991638795987,3.05586848056875,0.022182701545733,0.18270550002277,0.16030112993888,A2M/NGFR/NTRK2,3,3
MF,GO:0001851,complement component C3b binding,3/1196,11/18737,0.272727272727273,4.2726512617817,2.83498272085103,0.0290792500659708,0.209848020998461,0.184115283214238,CR1/ITGAM/ITGB2,3,2.72727272727273
MF,GO:0005536,D-glucose binding,3/1196,11/18737,0.272727272727273,4.2726512617817,2.83498272085103,0.0290792500659708,0.209848020998461,0.184115283214238,HK2/HK3/SLC2A3,3,2.72727272727273
MF,GO:0008432,JUN kinase binding,3/1196,11/18737,0.272727272727273,4.2726512617817,2.83498272085103,0.0290792500659708,0.209848020998461,0.184115283214238,HES1/MAPK8IP2/PTK2,3,2.72727272727273
MF,GO:0008503,benzodiazepine receptor activity,3/1196,11/18737,0.272727272727273,4.2726512617817,2.83498272085103,0.0290792500659708,0.209848020998461,0.184115283214238,GABRA1/GABRA4/GABRE,3,2.72727272727273
MF,GO:0099508,voltage-gated monoatomic ion channel activity involved in regulation of presynaptic membrane potential,3/1196,11/18737,0.272727272727273,4.2726512617817,2.83498272085103,0.0290792500659708,0.209848020998461,0.184115283214238,KCNA2/KCNJ3/KCNMB4,3,2.72727272727273
MF,GO:0004859,phospholipase inhibitor activity,3/1196,12/18737,0.25,3.91659698996656,2.63896109402173,0.0369713610777466,0.243206164368578,0.21338286450887,ANXA2P2/ANXA4/SCGB1A1,3,2.5
MF,GO:0015269,calcium-activated potassium channel activity,3/1196,12/18737,0.25,3.91659698996656,2.63896109402173,0.0369713610777466,0.243206164368578,0.21338286450887,KCNMB4/KCNN1/PKD2L1,3,2.5
MF,GO:0070697,activin receptor binding,3/1196,12/18737,0.25,3.91659698996656,2.63896109402173,0.0369713610777466,0.243206164368578,0.21338286450887,CRIPTO/MAGI2/NODAL,3,2.5
MF,GO:0017154,semaphorin receptor activity,3/1196,13/18737,0.230769230769231,3.61532029843067,2.46305493834559,0.0458385113212788,0.277036502797979,0.243064737664149,MET/NRP1/PLXND1,3,2.30769230769231
MF,GO:0031432,titin binding,3/1196,13/18737,0.230769230769231,3.61532029843067,2.46305493834559,0.0458385113212788,0.277036502797979,0.243064737664149,ACTN2/CAMK2D/OBSCN,3,2.30769230769231
MF,GO:0035325,Toll-like receptor binding,3/1196,13/18737,0.230769230769231,3.61532029843067,2.46305493834559,0.0458385113212788,0.277036502797979,0.243064737664149,CD36/S100A8/S100A9,3,2.30769230769231
MF,GO:0039706,co-receptor binding,3/1196,13/18737,0.230769230769231,3.61532029843067,2.46305493834559,0.0458385113212788,0.277036502797979,0.243064737664149,BMP4/NEO1/WNT3A,3,2.30769230769231
MF,GO:0061459,L-arginine transmembrane transporter activity,3/1196,13/18737,0.230769230769231,3.61532029843067,2.46305493834559,0.0458385113212788,0.277036502797979,0.243064737664149,SLC25A2/SLC38A4/SLC7A3,3,2.30769230769231
MF,GO:0070700,BMP receptor binding,3/1196,13/18737,0.230769230769231,3.61532029843067,2.46305493834559,0.0458385113212788,0.277036502797979,0.243064737664149,BMP4/NEO1/RSPO2,3,2.30769230769231
MF,GO:0071837,HMG box domain binding,3/1196,13/18737,0.230769230769231,3.61532029843067,2.46305493834559,0.0458385113212788,0.277036502797979,0.243064737664149,ALX4/EGR2/OLIG2,3,2.30769230769231
MF,GO:0140410,monoatomic cation:bicarbonate symporter activity,3/1196,13/18737,0.230769230769231,3.61532029843067,2.46305493834559,0.0458385113212788,0.277036502797979,0.243064737664149,SLC4A4/SLC4A8/SLC4A9,3,2.30769230769231
